time[sec],ax[m/s^2],ay[m/s^2],az[m/s^2],roll_rate[deg/s],pitch_rate[deg/s],yaw_rate[deg/s],roll[deg],pitch[deg],yaw[deg],lat[deg],lon[deg],alt[m],gss_linear_x[m/s],gss_linear_y[m/s],gss_linear_z[m/s],gss_angular_x[rad/s],gss_angular_y[rad/s],gss_angular_z[rad/s]
0.7,-0.01547159906476736,-0.008510353043675423,-9.798768043518066,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00024336519709322602,-0.00018214574083685875,0.0004167142906226218,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.7,-0.01547159906476736,-0.008510353043675423,-9.798768043518066,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00024336519709322602,-0.00018214574083685875,0.0004167142906226218,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.7,-0.01547159906476736,-0.008510353043675423,-9.798768043518066,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00024336519709322602,-0.00018214574083685875,0.0004167142906226218,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.7,-0.01547159906476736,-0.008510353043675423,-9.798768043518066,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00024336519709322602,-0.00018214574083685875,0.0004167142906226218,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.7,-0.01547159906476736,-0.008510353043675423,-9.798768043518066,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00024336519709322602,-0.00018214574083685875,0.0004167142906226218,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.7,7.337937131524086e-05,-0.001956830732524395,-9.817109107971191,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0007664815057069063,0.0006675644544884562,0.0005358518683351576,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.7,7.337937131524086e-05,-0.001956830732524395,-9.817109107971191,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0007664815057069063,0.0006675644544884562,0.0005358518683351576,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.7,7.337937131524086e-05,-0.001956830732524395,-9.817109107971191,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0007664815057069063,0.0006675644544884562,0.0005358518683351576,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.7,7.337937131524086e-05,-0.001956830732524395,-9.817109107971191,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0007664815057069063,0.0006675644544884562,0.0005358518683351576,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.7,7.337937131524086e-05,-0.001956830732524395,-9.817109107971191,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0007664815057069063,0.0006675644544884562,0.0005358518683351576,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.7,7.337937131524086e-05,-0.001956830732524395,-9.817109107971191,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0007664815057069063,0.0006675644544884562,0.0005358518683351576,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.7,0.004065260291099548,0.026856105774641037,-9.80748176574707,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.000642422353848815,0.0003786171437241137,0.0003427187039051205,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.7,0.004065260291099548,0.026856105774641037,-9.80748176574707,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.000642422353848815,0.0003786171437241137,0.0003427187039051205,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.7,0.004065260291099548,0.026856105774641037,-9.80748176574707,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.000642422353848815,0.0003786171437241137,0.0003427187039051205,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.7,0.004065260291099548,0.026856105774641037,-9.80748176574707,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.000642422353848815,0.0003786171437241137,0.0003427187039051205,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.7,0.004065260291099548,0.026856105774641037,-9.80748176574707,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.000642422353848815,0.0003786171437241137,0.0003427187039051205,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.7,0.004065260291099548,0.026856105774641037,-9.80748176574707,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.000642422353848815,0.0003786171437241137,0.0003427187039051205,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.004065260291099548,0.026856105774641037,-9.80748176574707,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.000642422353848815,0.0003786171437241137,0.0003427187039051205,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.004065260291099548,0.026856105774641037,-9.80748176574707,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.000642422353848815,0.0003786171437241137,0.0003427187039051205,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
